StudentCode,StudentName,UcCode,ClassCode
202073767,Venancio,L.EIC021,3LEIC01
202072237,Pascoal,L.EIC021,3LEIC06
202063057,Jose Ricardo,L.EIC021,3LEIC05
202066202,Manuel Nicolau,L.EIC021,3LEIC02
202066032,Manuel Joaquim,L.EIC021,3LEIC01
202066372,Manuel Pedro,L.EIC021,3LEIC04
202066967,Nelmo,L.EIC021,3LEIC02
202067307,Manuel Baltasar,L.EIC021,3LEIC10
202067222,Jose Simao,L.EIC021,3LEIC08
202054982,Manuel Valter,L.EIC021,3LEIC10
202057192,Jose Sergio,L.EIC021,3LEIC08
202057362,Jose Fernando,L.EIC021,3LEIC01
202071047,Manuel Narciso,L.EIC021,3LEIC05
202068412,Jose Arnaldo,L.EIC021,3LEIC12
202068837,Jose Gustavo,L.EIC021,3LEIC04
202076402,Sancho,L.EIC021,3LEIC02
202076742,Manuel Leopoldo,L.EIC021,3LEIC03
202077592,Manuel Claudio,L.EIC021,3LEIC01
202041042,Vitor,L.EIC021,3LEIC14
202059827,Arnaldo,L.EIC021,3LEIC05
202069432,Jose Sebastiao,L.EIC021,3LEIC09
202071132,Manuel Godofredo,L.EIC021,3LEIC06
202068497,Manuel Emilio,L.EIC021,3LEIC09
202068327,Jacinto,L.EIC021,3LEIC06
202073172,Jose Isac,L.EIC021,3LEIC09
202072917,Germano,L.EIC021,3LEIC09
202062037,Joao Rodrigo,L.EIC021,3LEIC10
202075552,Jose Artur,L.EIC021,3LEIC03
202076147,Manuel Camilo,L.EIC021,3LEIC06
202077252,Manuel Tome,L.EIC021,3LEIC06
202035007,Rafael,L.EIC021,3LEIC08
202065947,Jose Inacio,L.EIC021,3LEIC12
202065777,Jose Guilherme,L.EIC021,3LEIC04
202065692,Manuel Evandro,L.EIC021,3LEIC05
202055492,Jose Eduardo,L.EIC021,3LEIC12
202060252,Jeronimo,L.EIC021,3LEIC12
202070622,Jose Tristao,L.EIC021,3LEIC03
201964162,Jose Leopoldo,L.EIC021,3LEIC14
202024977,Angelina,L.EIC021,3LEIC08
202061187,Eurico,L.EIC021,3LEIC05
202075637,Manuel Hugo,L.EIC021,3LEIC02
202034582,Goncalo,L.EIC021,3LEIC06
202058042,Manuel Joel,L.EIC021,3LEIC10
202053027,Hercules,L.EIC021,3LEIC04
202058467,Gilberto,L.EIC021,3LEIC14
202058807,Eugenio,L.EIC021,3LEIC03
202057447,Armando,L.EIC021,3LEIC12
202073512,Manuel Elias,L.EIC021,3LEIC09
202061612,Aristides,L.EIC021,3LEIC10
202062887,Antonio Luis,L.EIC021,3LEIC14
202063227,Aramis,L.EIC021,3LEIC14
202074872,Jose Armindo,L.EIC021,3LEIC09
202075042,Eliseu,L.EIC021,3LEIC14
202066287,Mauro,L.EIC021,3LEIC04
202067987,Reinaldo,L.EIC021,3LEIC02
202067647,Manuel Dinis,L.EIC021,3LEIC02
202067902,Matias,L.EIC021,3LEIC12
202055407,Manuel Edgar,L.EIC021,3LEIC11
202063907,Jose Baltazar,L.EIC021,3LEIC06
202074532,Jose Bartolomeu,L.EIC021,3LEIC04
202074447,Manuel Bartolomeu,L.EIC021,3LEIC04
202074192,Jose Alfredo,L.EIC021,3LEIC02
202062802,Jose Gastao,L.EIC021,3LEIC05
202069347,Manuel Sebastiao,L.EIC021,3LEIC01
202070027,Manuel Armindo,L.EIC021,3LEIC03
202070282,Manuel Alvaro,L.EIC021,3LEIC08
202070367,Jose Alvaro,L.EIC021,3LEIC10
202061102,Alfredo,L.EIC021,3LEIC14
202056342,Jose Godofredo,L.EIC021,3LEIC12
202075722,Jose Hugo,L.EIC021,3LEIC04
202076912,Jose Jesus,L.EIC021,3LEIC10
202077422,Manuel Hilario,L.EIC021,3LEIC09
202077337,Jose Tome,L.EIC021,3LEIC03
202031862,Marisa,L.EIC021,3LEIC05
202070112,Ramiro,L.EIC021,3LEIC05
202056257,Jose Humberto,L.EIC021,3LEIC03
202056172,Manuel Humberto,L.EIC021,3LEIC12
202076487,Maciel,L.EIC021,3LEIC04
202065522,Jose Henrique,L.EIC021,3LEIC05
202069857,Gustavo Manuel,L.EIC021,3LEIC04
202071982,Jose Elias,L.EIC021,3LEIC01
202062972,Manuel Matias,L.EIC021,3LEIC12
202072492,Jacome,L.EIC021,3LEIC05
202064672,Manuel Eurico,L.EIC021,3LEIC11
202072747,Manuel Gil,L.EIC021,3LEIC04
202067392,Jose Helio,L.EIC021,3LEIC03
202057617,Jose Hernani,L.EIC021,3LEIC10
202069262,Jose Fabio,L.EIC021,3LEIC05
202069092,Manuel Fabio,L.EIC021,3LEIC01
202074957,Valter,L.EIC021,3LEIC02
202066117,Gastao,L.EIC021,3LEIC09
202071387,Maurilio,L.EIC021,3LEIC08
202068072,Manuel Valentino,L.EIC021,3LEIC03
202067817,Manuel Anastacio,L.EIC021,3LEIC01
202068582,Emilio,L.EIC021,3LEIC04
202074362,Melchior,L.EIC021,3LEIC12
202074787,Jose Laureano,L.EIC021,3LEIC01
202070962,Jose Hilario,L.EIC021,3LEIC04
202068667,Jose Emilio,L.EIC021,3LEIC02
202075382,Jose Cesar,L.EIC021,3LEIC12
202075467,Manuel Artur,L.EIC021,3LEIC06
202076657,Camilo,L.EIC021,3LEIC06
202075977,Manuel Rodolfo,L.EIC021,3LEIC04
202062292,Joao Tiago,L.EIC021,3LEIC05
202077082,Manuel Lucas,L.EIC021,3LEIC03
202027272,Andreia,L.EIC021,3LEIC12
202074022,Jose Heitor,L.EIC021,3LEIC01
202073937,Manuel Augusto,L.EIC021,3LEIC06
202065862,Manuel Inacio,L.EIC021,3LEIC05
202065607,Manuel Guilherme,L.EIC021,3LEIC06
202069687,Jose Mauro,L.EIC021,3LEIC04
202069517,Ramires,L.EIC021,3LEIC04
202069942,Estevao,L.EIC021,3LEIC05
202060337,Marcelino,L.EIC021,3LEIC05
202064587,Manuel Tadeu,L.EIC021,3LEIC02
202076232,Jose Camilo,L.EIC021,3LEIC02
202065437,Manuel Henrique,L.EIC021,3LEIC11
202069602,Jose Vasco,L.EIC021,3LEIC02
202070197,Josue,L.EIC021,3LEIC11
202060082,Anselmo,L.EIC021,3LEIC06
202071897,Jose Caetano,L.EIC021,3LEIC03
202072152,Jose silvestre,L.EIC021,3LEIC08
202072407,Jesualdo,L.EIC021,3LEIC09
202073257,Hilario,L.EIC021,3LEIC06
202072832,Manuel Silvestre,L.EIC021,3LEIC02
202074617,Bartolomeu,L.EIC021,3LEIC10
202075127,Manuel Gaspar,L.EIC021,3LEIC03
202035432,Jose Daniel,L.EIC021,3LEIC01
202066627,Jose Serafim,L.EIC021,3LEIC10
202066457,Jose Maximiano,L.EIC021,3LEIC01
202058722,Jose Eliseu,L.EIC021,3LEIC05
202069177,Diamantino,L.EIC021,3LEIC02
202073342,Manuel Telmo,L.EIC021,3LEIC02
202075212,Jose Gaspar,L.EIC021,3LEIC03
202071217,Jose Joel,L.EIC021,3LEIC06
202068157,Jose Eurico,L.EIC021,3LEIC09
202040192,Ivo,L.EIC021,3LEIC11
202056852,Jardel,L.EIC021,3LEIC08
202074277,Evandro,L.EIC021,3LEIC01
202062717,Inacio,L.EIC021,3LEIC12
202068242,Manuel Nilton,L.EIC021,3LEIC01
202067732,Jose Dinis,L.EIC021,3LEIC03
202062632,Jose Manuel,L.EIC021,3LEIC11
202070877,Jose Zacarias,L.EIC021,3LEIC10
202059232,Angelico,L.EIC021,3LEIC09
202054642,Jose Nelson,L.EIC021,3LEIC14
202076062,Jose Rodolfo,L.EIC021,3LEIC04
202075892,Jose Alcino,L.EIC021,3LEIC11
202047162,Manuel Benjamin,L.EIC021,3LEIC08
202041467,Altino,L.EIC021,3LEIC02
202041382,Sergio,L.EIC021,3LEIC14
202064332,Jose Filipe,L.EIC021,3LEIC10
202060507,Alipio,L.EIC021,3LEIC04
202025487,Eunice,L.EIC015,2LEIC14
202041552,Igor,L.EIC015,2LEIC03
202023362,Carminho,L.EIC015,2LEIC11
202024467,Isabel,L.EIC015,2LEIC09
202043337,Celio,L.EIC015,2LEIC13
202046227,Caetano,L.EIC015,2LEIC08
202045632,Manuel Fausto,L.EIC015,2LEIC02
202054387,Manuel Amadeu,L.EIC015,2LEIC03
202064077,Valentino,L.EIC015,2LEIC05
202040362,Raul,L.EIC015,2LEIC10
202026252,Dulce,L.EIC015,2LEIC12
202054727,Jose Jeronimo,L.EIC015,2LEIC15
202056767,Jose Anastacio,L.EIC015,2LEIC02
202041637,Manuel Eliseu,L.EIC015,2LEIC13
202064417,Vladimiro,L.EIC015,2LEIC02
202020217,Leonor,L.EIC015,2LEIC12
202057957,Jose Romeu,L.EIC015,2LEIC15
202027952,Isadora,L.EIC015,2LEIC12
202064757,Belmiro,L.EIC015,2LEIC11
202063652,Joao Rafael,L.EIC015,2LEIC01
202063822,Joao Antonio,L.EIC015,2LEIC04
202064842,Manuel Alexandre,L.EIC015,2LEIC11
202035177,Olavo,L.EIC015,2LEIC01
202038917,Baltazar,L.EIC015,2LEIC10
202049287,Luciano,L.EIC015,2LEIC07
202023022,Catarina,L.EIC015,2LEIC06
202029992,Antonia,L.EIC015,2LEIC09
202063482,Joao Ricardo,L.EIC015,2LEIC12
202061867,Isaias,L.EIC015,2LEIC12
202040702,Cesar,L.EIC015,2LEIC07
202043592,Marcio,L.EIC015,2LEIC04
202063992,Jose Rafael,L.EIC015,2LEIC11
202059572,Americo,L.EIC015,2LEIC14
202028462,Agata,L.EIC015,2LEIC11
202059317,Asdrubal,L.EIC015,2LEIC09
202063397,Jose Augusto,L.EIC015,2LEIC05
202061272,Virgilio,L.EIC015,2LEIC11
202048097,Cristovao,L.EIC015,2LEIC08
202063737,Joao Fernando,L.EIC015,2LEIC08
202041212,Sandro,L.EIC015,2LEIC15
202023192,Paula,L.EIC015,2LEIC09
202027357,Frederica,L.EIC015,2LEIC10
202055577,Galileu,L.EIC015,2LEIC11
202023787,Elsa,L.EIC015,2LEIC03
202024382,Barbara,L.EIC015,2LEIC03
202051072,Jose Edmundo,L.EIC015,2LEIC01
202063567,Justo,L.EIC015,2LEIC13
201951157,Manuel Agostinho,L.EIC015,2LEIC12
202041297,Manuel Diamantino,L.EIC015,2LEIC05
202064247,Manuel Filipe,L.EIC015,2LEIC02
202059147,Serafim,L.EIC015,2LEIC06
202064502,Manuel Gabriel,L.EIC015,2LEIC12
202057702,Manuel Duarte,L.EIC015,2LEIC13
202055747,Manuel Diogo,L.EIC015,2LEIC10
202045122,Jose Bruno,L.EIC015,2LEIC03
202047417,Oscar,L.EIC015,2LEIC04
202047332,Jose Benjamim,L.EIC015,2LEIC11
202030077,Delfina,L.EIC015,2LEIC09
202061952,Narciso,L.EIC015,2LEIC03
202027612,Anita,L.EIC015,2LEIC11
202031097,Alzira,L.EIC015,2LEIC14
202056597,Jose Anselmo,L.EIC015,2LEIC06
202050987,Manuel Edmundo,L.EIC015,2LEIC01
202054982,Manuel Valter,L.EIC015,2LEIC08
202057192,Jose Sergio,L.EIC015,2LEIC09
202024552,Nicole,L.EIC015,2LEIC09
202040532,Apolo,L.EIC015,2LEIC09
202040447,Fernando,L.EIC015,2LEIC06
202040957,Lucas,L.EIC015,2LEIC12
202047502,Manuel Oscar,L.EIC015,2LEIC13
202056937,Jose Matias,L.EIC015,2LEIC06
202055662,Quintino,L.EIC015,2LEIC11
201964162,Jose Leopoldo,L.EIC015,2LEIC04
202024977,Angelina,L.EIC015,2LEIC12
202038662,David,L.EIC015,2LEIC02
202056682,Manuel Celso,L.EIC015,2LEIC14
202063227,Aramis,L.EIC015,2LEIC13
202056087,Lucio,L.EIC015,2LEIC03
202063907,Jose Baltazar,L.EIC015,2LEIC03
202031777,Magali,L.EIC015,2LEIC14
202040277,Edgar,L.EIC015,2LEIC03
202054897,Manuel Anselmo,L.EIC015,2LEIC03
202031862,Marisa,L.EIC015,2LEIC04
202034667,Pedro,L.EIC015,2LEIC09
202034752,Guilherme,L.EIC015,2LEIC06
202033392,Susana,L.EIC015,2LEIC03
202023447,Jenifer,L.EIC015,2LEIC09
202064672,Manuel Eurico,L.EIC015,2LEIC03
202030757,Angela,L.EIC015,2LEIC09
202053962,Salomao,L.EIC015,2LEIC03
202024722,Lia,L.EIC015,2LEIC08
202027272,Andreia,L.EIC015,2LEIC14
202054047,Manuel Otavio,L.EIC015,2LEIC06
202041127,Romeu,L.EIC015,2LEIC13
202064587,Manuel Tadeu,L.EIC015,2LEIC03
202035432,Jose Daniel,L.EIC015,2LEIC08
201954217,Anastacio,L.EIC015,2LEIC01
202031692,Carmo,L.EIC015,2LEIC01
202031522,Laurinda,L.EIC015,2LEIC07
202029907,Celina,L.EIC015,2LEIC04
202054132,Tobias,L.EIC015,2LEIC02
202062717,Inacio,L.EIC015,2LEIC12
202054557,Manuel Nelso,L.EIC015,2LEIC10
202031182,Elisabete,L.EIC015,2LEIC07
202040787,Emanuel,L.EIC015,2LEIC15
202040872,Gaspar,L.EIC015,2LEIC01
202034922,Jose Diamantino,L.EIC015,2LEIC15
202035092,Diogo,L.EIC015,2LEIC15
202023532,Marta,L.EIC015,2LEIC03
202027782,Veronica,L.EIC015,2LEIC12
202047587,Jose Oscar,L.EIC015,2LEIC01
202025317,Raquel,L.EIC015,2LEIC11
202047247,Adolfo,L.EIC015,2LEIC02
202047077,Jose Adriano,L.EIC015,2LEIC07
202041382,Sergio,L.EIC015,2LEIC09
202064332,Jose Filipe,L.EIC015,2LEIC10
202060507,Alipio,L.EIC015,2LEIC09
202024892,Melissa,L.EIC015,2LEIC01
202034837,Tiago,L.EIC015,2LEIC05
202026592,Debora,L.EIC015,2LEIC11
202026932,Aurea,L.EIC015,2LEIC08
202023872,Esmeralda,L.EIC015,2LEIC05
202045717,Jose Fausto,L.EIC015,2LEIC06
202045377,Manuel Celio,L.EIC015,2LEIC03
202044102,Marcos,L.EIC015,2LEIC01
202042912,Manuel Jesualdo,L.EIC015,2LEIC10
202053112,Manuel Raimundo,L.EIC015,2LEIC04
202050732,Helio,L.EIC015,2LEIC06
202027697,Larissa,L.EIC015,2LEIC13
202030502,Claudia,L.EIC015,2LEIC05
202024807,Bruna,L.EIC015,2LEIC09
202031437,Rosalina,L.EIC015,2LEIC05
202050817,Jose Anacleto,L.EIC015,2LEIC07
202051327,Manuel Caio,L.EIC015,2LEIC04
202025997,Catia,L.EIC015,2LEIC04
202031267,Bia,L.EIC015,2LEIC06
202051497,Marcio Manuel,L.EIC015,2LEIC08
202051412,Jose Valentino,L.EIC015,2LEIC06
202049627,Manuel Luciano,L.EIC015,2LEIC06
202049797,Jose Cristovao,L.EIC015,2LEIC01
202049712,Jose Luciano,L.EIC015,2LEIC03
202049882,Manuel Ulisses,L.EIC015,2LEIC08
202025912,Alexandra,L.EIC015,2LEIC01
202050052,Manuel Tomas,L.EIC015,2LEIC08
202049967,Jose Ulisses,L.EIC015,2LEIC08
202050222,Luis,L.EIC015,2LEIC08
202050137,Jose Tomas,L.EIC015,2LEIC02
202050307,Manuel Luis,L.EIC015,2LEIC07
202048862,Jose Felix,L.EIC015,2LEIC02
202048777,Manuel Felix,L.EIC015,2LEIC06
202048947,Manuel David,L.EIC015,2LEIC08
202049117,Felix,L.EIC015,2LEIC08
202049032,Silvestre,L.EIC015,2LEIC01
202049372,Dionisio,L.EIC015,2LEIC02
202049202,Manuel Cristovao,L.EIC015,2LEIC01
202049542,Jose David,L.EIC015,2LEIC05
202049457,Heitor,L.EIC015,2LEIC06
202048352,Jose Alberto,L.EIC015,2LEIC02
202048267,Jesus,L.EIC015,2LEIC06
202048437,Domingos,L.EIC015,2LEIC04
202029227,Samanta,L.EIC015,2LEIC04
202048522,Sabrina,L.EIC015,2LEIC04
202048607,Manuel Domingos,L.EIC015,2LEIC08
202048692,Jose Domingos,L.EIC015,2LEIC02
202047757,Jose Roberto,L.EIC015,2LEIC01
202047672,Manuel Roberto,L.EIC015,2LEIC08
202047842,Roberto,L.EIC015,2LEIC15
202048012,Augusto,L.EIC015,2LEIC04
202047927,Manuel Alberto,L.EIC015,2LEIC07
202031012,Carla,L.EIC015,2LEIC13
202048182,Alberto,L.EIC015,2LEIC03
202034412,Gabriel,L.EIC015,2LEIC07
202034327,Duarte,L.EIC015,2LEIC08
202023277,Sandra,L.EIC015,2LEIC03
202034497,Lourenco,L.EIC015,2LEIC05
202034157,Tomas,L.EIC015,2LEIC08
202034072,Afonso,L.EIC015,2LEIC06
202034242,Miguel,L.EIC015,2LEIC03
202027442,Irina,L.EIC015,2LEIC01
202033732,Joao,L.EIC015,2LEIC06
202033902,Rodrigo,L.EIC015,2LEIC14
202033817,Francisco,L.EIC015,2LEIC05
202033987,Martim,L.EIC015,2LEIC05
202022937,Luisa,L.EIC015,2LEIC06
202033562,Cecilia,L.EIC015,2LEIC08
202033477,Cristina,L.EIC015,2LEIC01
202033647,Santiago,L.EIC015,2LEIC05
202032882,Eliane,L.EIC015,2LEIC04
201932797,Violeta,L.EIC015,2LEIC04
202033052,Flavia,L.EIC015,2LEIC04
202032967,Ursula,L.EIC015,2LEIC06
202033222,Iris,L.EIC015,2LEIC08
202033137,Irene,L.EIC015,2LEIC05
202033307,Liara,L.EIC015,2LEIC05
202030332,Rosa,L.EIC015,2LEIC03
202032712,Carina,L.EIC015,2LEIC07
202032032,Salete,L.EIC015,2LEIC06
202022767,Vitoria,L.EIC015,2LEIC03
202032202,Tania,L.EIC015,2LEIC06
202032372,Serena,L.EIC015,2LEIC03
202032287,Viviane,L.EIC015,2LEIC08
202032542,Clotilde,L.EIC015,2LEIC05
202032457,Vanessa,L.EIC015,2LEIC01
202030162,Elisa,L.EIC015,2LEIC08
202032627,Denise,L.EIC015,2LEIC08
202032117,Amalia,L.EIC015,2LEIC15
202039512,Herculano,L.EIC015,2LEIC05
202039427,Fabio,L.EIC015,2LEIC05
202039682,Tome,L.EIC015,2LEIC07
202039597,Celso,L.EIC015,2LEIC13
202039852,Cristiano,L.EIC015,2LEIC15
202039767,Amadeu,L.EIC015,2LEIC09
202040022,Nero,L.EIC015,2LEIC01
202039937,Angelo,L.EIC015,2LEIC11
202040107,Gil,L.EIC015,2LEIC15
202024042,Dora,L.EIC015,2LEIC13
202030672,Cidalia,L.EIC015,2LEIC14
202038747,Jorge,L.EIC015,2LEIC12
202039002,Joaquim,L.EIC015,2LEIC03
202039087,Paulo,L.EIC015,2LEIC12
202039257,Rosaldo,L.EIC015,2LEIC02
202039172,Marco,L.EIC015,2LEIC12
202039342,Mario,L.EIC015,2LEIC11
202038067,Manuel Daniel,L.EIC015,2LEIC07
202037982,Carlos,L.EIC015,2LEIC14
202038152,Sebastiao,L.EIC015,2LEIC12
202030587,Lucia,L.EIC015,2LEIC10
202038237,Hugo,L.EIC015,2LEIC11
202038407,Rui,L.EIC015,2LEIC15
202038322,Valentim,L.EIC015,2LEIC11
202038577,Renato,L.EIC015,2LEIC15
202038492,Frederico,L.EIC015,2LEIC10
202037302,Jose Vinicio,L.EIC015,2LEIC14
202037217,Filipe,L.EIC015,2LEIC07
202037472,Xavier,L.EIC015,2LEIC13
202037387,Leandro,L.EIC015,2LEIC07
202037642,Samuel,L.EIC015,2LEIC14
202037557,Ricardo,L.EIC015,2LEIC13
202037812,Nuno,L.EIC015,2LEIC14
202037727,Artur,L.EIC015,2LEIC15
202037897,Bruno,L.EIC015,2LEIC02
202036537,Andre,L.EIC015,2LEIC02
202036452,Bernardo,L.EIC015,2LEIC15
202036707,Feliciano,L.EIC015,2LEIC13
202036622,Jose Olavo,L.EIC015,2LEIC14
202036792,Eduardo,L.EIC015,2LEIC09
202036962,Manuel Bruno,L.EIC015,2LEIC09
202036877,Alexandre,L.EIC015,2LEIC04
202037132,Ruben,L.EIC015,2LEIC14
202037047,Tadeu,L.EIC015,2LEIC15
202035687,Jose,L.EIC015,2LEIC11
202035602,Simao,L.EIC015,2LEIC07
202035942,Manuel,L.EIC015,2LEIC10
202035857,Silvio,L.EIC015,2LEIC11
202036112,Antonio,L.EIC015,2LEIC07
202036027,Henrique,L.EIC015,2LEIC14
202036282,Vasco,L.EIC015,2LEIC15
202036197,Daniel,L.EIC015,2LEIC10
202036367,Nicolau,L.EIC015,2LEIC12
202046737,Manuel Jacome,L.EIC015,2LEIC10
202046907,Jose Joao,L.EIC015,2LEIC15
202046822,Manuel Joao,L.EIC015,2LEIC14
202046992,Manuel Adriano,L.EIC015,2LEIC02
202046397,Jose Abel,L.EIC015,2LEIC10
202046312,Leopoldo,L.EIC015,2LEIC07
202046567,Jose Helder,L.EIC015,2LEIC14
202046482,Manuel Helder,L.EIC015,2LEIC04
202046652,Helder,L.EIC015,2LEIC09
202045802,Juliano,L.EIC015,2LEIC15
202045972,Jose Raimundo,L.EIC015,2LEIC13
202045887,Manuel Raul,L.EIC015,2LEIC14
202046142,Silvino,L.EIC015,2LEIC07
202046057,Jose Raul,L.EIC015,2LEIC11
202045292,Edmundo,L.EIC015,2LEIC05
202045207,Manuel Julio,L.EIC015,2LEIC11
202045547,Fausto,L.EIC015,2LEIC15
202045462,Jose Celio,L.EIC015,2LEIC10
202029142,Liliana,L.EIC015,2LEIC02
202044697,Noe,L.EIC015,2LEIC08
202044612,Arlindo,L.EIC015,2LEIC10
202044867,Abel,L.EIC015,2LEIC05
202044782,Manuel Abel,L.EIC015,2LEIC04
202045037,Ronaldo,L.EIC015,2LEIC15
202044952,Jose Andre,L.EIC015,2LEIC09
202044442,Ulisses,L.EIC015,2LEIC10
202044357,Patricio,L.EIC015,2LEIC06
202044527,Jose Ismael,L.EIC015,2LEIC10
202043677,Martinho,L.EIC015,2LEIC07
202043507,Dinis,L.EIC015,2LEIC12
202043847,Pompeu,L.EIC015,2LEIC07
202043762,Alvaro,L.EIC015,2LEIC14
202044017,Telmo,L.EIC015,2LEIC03
202043932,Vitorino,L.EIC015,2LEIC09
202030927,Conceicao,L.EIC015,2LEIC13
202044187,Julio,L.EIC015,2LEIC04
202043422,Nelson,L.EIC015,2LEIC15
202028972,Rosario,L.EIC015,2LEIC09
202042487,Moises,L.EIC015,2LEIC12
202042742,Vinicio,L.EIC015,2LEIC15
202042657,Ambrósio,L.EIC015,2LEIC05
202042827,Claudio,L.EIC015,2LEIC13
202042997,Nilton,L.EIC015,2LEIC04
202043167,Joel,L.EIC015,2LEIC15
202043082,Danilo,L.EIC015,2LEIC09
202042572,Manuel Andre,L.EIC015,2LEIC14
202041892,Darcio,L.EIC015,2LEIC09
202041807,Elias,L.EIC015,2LEIC10
202042062,Isac,L.EIC015,2LEIC07
202041977,Caio,L.EIC015,2LEIC14
202042147,Ismael,L.EIC015,2LEIC07
202042232,Liam,L.EIC015,2LEIC11
202028802,Patricia,L.EIC015,2LEIC12
202042402,Jordao,L.EIC015,2LEIC06
202042317,Lisandro,L.EIC015,2LEIC02
202052942,Antero,L.EIC015,2LEIC15
202053197,Jose Isidro,L.EIC015,2LEIC04
202053367,Jose Igor,L.EIC015,2LEIC12
202053282,Alexandro,L.EIC015,2LEIC05
202053622,Jose Carlos,L.EIC015,2LEIC04
202053537,Juvenal,L.EIC015,2LEIC04
202053707,Manuel Tobias,L.EIC015,2LEIC12
202026337,Teodora,L.EIC015,2LEIC11
202053792,Jose Tobias,L.EIC015,2LEIC02
202052347,Manuel Americo,L.EIC015,2LEIC13
202052262,Jose Juliano,L.EIC015,2LEIC15
202052517,Jose Americo,L.EIC015,2LEIC02
202052432,Orlando,L.EIC015,2LEIC07
202052687,Jose Fernao,L.EIC015,2LEIC02
202052602,Manuel Fernao,L.EIC015,2LEIC10
202029397,Luciana,L.EIC015,2LEIC11
202029312,Micaela,L.EIC015,2LEIC04
201952857,Rogerio,L.EIC015,2LEIC12
202052772,Manuel Isidro,L.EIC015,2LEIC13
202051582,Marcio Jose,L.EIC015,2LEIC10
202051667,Agostinho,L.EIC015,2LEIC05
202026082,Pilar,L.EIC015,2LEIC10
202051837,Mauricio Jose,L.EIC015,2LEIC10
202051752,Mauricio Manuel,L.EIC015,2LEIC11
202051922,Mauricio,L.EIC015,2LEIC05
202031352,Virginia,L.EIC015,2LEIC13
202052092,Jose Rogerio,L.EIC015,2LEIC06
202052007,Manuel Rogerio,L.EIC015,2LEIC13
202052177,Manuel Juliano,L.EIC015,2LEIC02
201950477,Albano,L.EIC015,2LEIC09
202050392,Jose Luis,L.EIC015,2LEIC10
202050647,Jose Afonso,L.EIC015,2LEIC13
202050562,Manuel Afonso,L.EIC015,2LEIC12
202050902,Jose Maciel,L.EIC015,2LEIC02
202029652,Dalila,L.EIC015,2LEIC14
202029737,Celeste,L.EIC015,2LEIC14
202026677,Soraia,L.EIC015,2LEIC12
202026422,Adriana,L.EIC015,2LEIC09
202029567,Odete,L.EIC015,2LEIC14
202053877,Rufino,L.EIC015,2LEIC02
202035262,Salvador,L.EIC015,2LEIC10
202025657,Luna,L.EIC015,2LEIC13
202030247,Gabriela,L.EIC015,2LEIC10
202025487,Eunice,L.EIC014,2LEIC14
202020302,Carolina,L.EIC014,2LEIC16
202041552,Igor,L.EIC014,2LEIC04
202024467,Isabel,L.EIC014,2LEIC09
202024637,Daniela,L.EIC014,2LEIC09
202028547,Olga,L.EIC014,2LEIC04
202060167,Anibal,L.EIC014,2LEIC09
202046227,Caetano,L.EIC014,2LEIC02
202045632,Manuel Fausto,L.EIC014,2LEIC02
202040362,Raul,L.EIC014,2LEIC09
202054727,Jose Jeronimo,L.EIC014,2LEIC15
202056767,Jose Anastacio,L.EIC014,2LEIC02
202063312,Jose Tiago,L.EIC014,2LEIC13
202056002,Jose Lucio,L.EIC014,2LEIC04
202027952,Isadora,L.EIC014,2LEIC12
202035177,Olavo,L.EIC014,2LEIC03
202038917,Baltazar,L.EIC014,2LEIC16
202049287,Luciano,L.EIC014,2LEIC02
202023022,Catarina,L.EIC014,2LEIC05
202060847,Manuel Marcelino,L.EIC014,2LEIC04
202063142,Jose Evandro,L.EIC014,2LEIC11
202027867,Zita,L.EIC014,2LEIC07
202035772,Mateus,L.EIC014,2LEIC10
202061867,Isaias,L.EIC014,2LEIC11
202040702,Cesar,L.EIC014,2LEIC07
202029057,Lurdes,L.EIC014,2LEIC12
202043592,Marcio,L.EIC014,2LEIC04
202028887,Simone,L.EIC014,2LEIC12
202057022,Timoteo,L.EIC014,2LEIC12
202059572,Americo,L.EIC014,2LEIC16
202028462,Agata,L.EIC014,2LEIC09
202059317,Asdrubal,L.EIC014,2LEIC16
202059402,Saul,L.EIC014,2LEIC11
202062207,Joao Luis,L.EIC014,2LEIC13
202062462,Manuel Tiago,L.EIC014,2LEIC07
202061272,Virgilio,L.EIC014,2LEIC16
202041212,Sandro,L.EIC014,2LEIC14
202023192,Paula,L.EIC014,2LEIC16
202035347,Gustavo,L.EIC014,2LEIC13
202058212,Osmar,L.EIC014,2LEIC11
202024297,Julia,L.EIC014,2LEIC05
202028632,Fatima,L.EIC014,2LEIC07
202061527,Jose Edgar,L.EIC014,2LEIC05
202051072,Jose Edmundo,L.EIC014,2LEIC01
202023702,Rafaela,L.EIC014,2LEIC16
202062547,Jose Pedro,L.EIC014,2LEIC05
202041297,Manuel Diamantino,L.EIC014,2LEIC05
202059147,Serafim,L.EIC014,2LEIC06
202057702,Manuel Duarte,L.EIC014,2LEIC15
202055747,Manuel Diogo,L.EIC014,2LEIC11
201930842,Rosarinho,L.EIC014,2LEIC10
202043252,Bento,L.EIC014,2LEIC12
202045122,Jose Bruno,L.EIC014,2LEIC03
202047417,Oscar,L.EIC014,2LEIC04
202030077,Delfina,L.EIC014,2LEIC15
202061952,Narciso,L.EIC014,2LEIC03
202027612,Anita,L.EIC014,2LEIC16
202050987,Manuel Edmundo,L.EIC014,2LEIC01
202063057,Jose Ricardo,L.EIC014,2LEIC16
202057192,Jose Sergio,L.EIC014,2LEIC16
